date_id,date,year,month,month_name,quarter,day,weekday,weekday_name,is_weekend
1428,2021-11-28,2021,11,November,4,28,7,Sunday,True
1429,2021-11-29,2021,11,November,4,29,1,Monday,False
1430,2021-11-30,2021,11,November,4,30,2,Tuesday,False
1431,2021-12-01,2021,12,December,4,1,3,Wednesday,False
1432,2021-12-02,2021,12,December,4,2,4,Thursday,False
1433,2021-12-03,2021,12,December,4,3,5,Friday,False
1434,2021-12-04,2021,12,December,4,4,6,Saturday,True
1435,2021-12-05,2021,12,December,4,5,7,Sunday,True
1436,2021-12-06,2021,12,December,4,6,1,Monday,False
1437,2021-12-07,2021,12,December,4,7,2,Tuesday,False
1438,2021-12-08,2021,12,December,4,8,3,Wednesday,False
1439,2021-12-09,2021,12,December,4,9,4,Thursday,False
1440,2021-12-10,2021,12,December,4,10,5,Friday,False
1441,2021-12-11,2021,12,December,4,11,6,Saturday,True
1442,2021-12-12,2021,12,December,4,12,7,Sunday,True
1443,2021-12-13,2021,12,December,4,13,1,Monday,False
1444,2021-12-14,2021,12,December,4,14,2,Tuesday,False
1445,2021-12-15,2021,12,December,4,15,3,Wednesday,False
1446,2021-12-16,2021,12,December,4,16,4,Thursday,False
1447,2021-12-17,2021,12,December,4,17,5,Friday,False
1448,2021-12-18,2021,12,December,4,18,6,Saturday,True
1449,2021-12-19,2021,12,December,4,19,7,Sunday,True
1450,2021-12-20,2021,12,December,4,20,1,Monday,False
1451,2021-12-21,2021,12,December,4,21,2,Tuesday,False
1452,2021-12-22,2021,12,December,4,22,3,Wednesday,False
1453,2021-12-23,2021,12,December,4,23,4,Thursday,False
1454,2021-12-24,2021,12,December,4,24,5,Friday,False
1455,2021-12-25,2021,12,December,4,25,6,Saturday,True
1456,2021-12-26,2021,12,December,4,26,7,Sunday,True
1457,2021-12-27,2021,12,December,4,27,1,Monday,False
1458,2021-12-28,2021,12,December,4,28,2,Tuesday,False
1459,2021-12-29,2021,12,December,4,29,3,Wednesday,False
1460,2021-12-30,2021,12,December,4,30,4,Thursday,False
1461,2021-12-31,2021,12,December,4,31,5,Friday,False
1462,2022-01-01,2022,1,January,1,1,6,Saturday,True
1463,2022-01-02,2022,1,January,1,2,7,Sunday,True
1464,2022-01-03,2022,1,January,1,3,1,Monday,False
1465,2022-01-04,2022,1,January,1,4,2,Tuesday,False
1466,2022-01-05,2022,1,January,1,5,3,Wednesday,False
1467,2022-01-06,2022,1,January,1,6,4,Thursday,False
1468,2022-01-07,2022,1,January,1,7,5,Friday,False
1469,2022-01-08,2022,1,January,1,8,6,Saturday,True
1470,2022-01-09,2022,1,January,1,9,7,Sunday,True
1471,2022-01-10,2022,1,January,1,10,1,Monday,False
1472,2022-01-11,2022,1,January,1,11,2,Tuesday,False
1473,2022-01-12,2022,1,January,1,12,3,Wednesday,False
1474,2022-01-13,2022,1,January,1,13,4,Thursday,False
1475,2022-01-14,2022,1,January,1,14,5,Friday,False
1476,2022-01-15,2022,1,January,1,15,6,Saturday,True
1477,2022-01-16,2022,1,January,1,16,7,Sunday,True
1478,2022-01-17,2022,1,January,1,17,1,Monday,False
1479,2022-01-18,2022,1,January,1,18,2,Tuesday,False
1480,2022-01-19,2022,1,January,1,19,3,Wednesday,False
1481,2022-01-20,2022,1,January,1,20,4,Thursday,False
1482,2022-01-21,2022,1,January,1,21,5,Friday,False
1483,2022-01-22,2022,1,January,1,22,6,Saturday,True
1484,2022-01-23,2022,1,January,1,23,7,Sunday,True
1485,2022-01-24,2022,1,January,1,24,1,Monday,False
1486,2022-01-25,2022,1,January,1,25,2,Tuesday,False
1487,2022-01-26,2022,1,January,1,26,3,Wednesday,False
1488,2022-01-27,2022,1,January,1,27,4,Thursday,False
1489,2022-01-28,2022,1,January,1,28,5,Friday,False
1490,2022-01-29,2022,1,January,1,29,6,Saturday,True
1491,2022-01-30,2022,1,January,1,30,7,Sunday,True
1492,2022-01-31,2022,1,January,1,31,1,Monday,False
1493,2022-02-01,2022,2,February,1,1,2,Tuesday,False
1494,2022-02-02,2022,2,February,1,2,3,Wednesday,False
1495,2022-02-03,2022,2,February,1,3,4,Thursday,False
1496,2022-02-04,2022,2,February,1,4,5,Friday,False
1497,2022-02-05,2022,2,February,1,5,6,Saturday,True
1498,2022-02-06,2022,2,February,1,6,7,Sunday,True
1499,2022-02-07,2022,2,February,1,7,1,Monday,False
1500,2022-02-08,2022,2,February,1,8,2,Tuesday,False
1501,2022-02-09,2022,2,February,1,9,3,Wednesday,False
1502,2022-02-10,2022,2,February,1,10,4,Thursday,False
1503,2022-02-11,2022,2,February,1,11,5,Friday,False
1504,2022-02-12,2022,2,February,1,12,6,Saturday,True
1505,2022-02-13,2022,2,February,1,13,7,Sunday,True
1506,2022-02-14,2022,2,February,1,14,1,Monday,False
1507,2022-02-15,2022,2,February,1,15,2,Tuesday,False
1508,2022-02-16,2022,2,February,1,16,3,Wednesday,False
1509,2022-02-17,2022,2,February,1,17,4,Thursday,False
1510,2022-02-18,2022,2,February,1,18,5,Friday,False
1511,2022-02-19,2022,2,February,1,19,6,Saturday,True
1512,2022-02-20,2022,2,February,1,20,7,Sunday,True
1513,2022-02-21,2022,2,February,1,21,1,Monday,False
1514,2022-02-22,2022,2,February,1,22,2,Tuesday,False
1515,2022-02-23,2022,2,February,1,23,3,Wednesday,False
1516,2022-02-24,2022,2,February,1,24,4,Thursday,False
1517,2022-02-25,2022,2,February,1,25,5,Friday,False
1518,2022-02-26,2022,2,February,1,26,6,Saturday,True
1519,2022-02-27,2022,2,February,1,27,7,Sunday,True
1520,2022-02-28,2022,2,February,1,28,1,Monday,False
1521,2022-03-01,2022,3,March,1,1,2,Tuesday,False
1522,2022-03-02,2022,3,March,1,2,3,Wednesday,False
1523,2022-03-03,2022,3,March,1,3,4,Thursday,False
1524,2022-03-04,2022,3,March,1,4,5,Friday,False
1525,2022-03-05,2022,3,March,1,5,6,Saturday,True
1526,2022-03-06,2022,3,March,1,6,7,Sunday,True
1527,2022-03-07,2022,3,March,1,7,1,Monday,False
1528,2022-03-08,2022,3,March,1,8,2,Tuesday,False
1529,2022-03-09,2022,3,March,1,9,3,Wednesday,False
1530,2022-03-10,2022,3,March,1,10,4,Thursday,False
1531,2022-03-11,2022,3,March,1,11,5,Friday,False
1532,2022-03-12,2022,3,March,1,12,6,Saturday,True
1533,2022-03-13,2022,3,March,1,13,7,Sunday,True
1534,2022-03-14,2022,3,March,1,14,1,Monday,False
1535,2022-03-15,2022,3,March,1,15,2,Tuesday,False
1536,2022-03-16,2022,3,March,1,16,3,Wednesday,False
1537,2022-03-17,2022,3,March,1,17,4,Thursday,False
1538,2022-03-18,2022,3,March,1,18,5,Friday,False
1539,2022-03-19,2022,3,March,1,19,6,Saturday,True
1540,2022-03-20,2022,3,March,1,20,7,Sunday,True
1541,2022-03-21,2022,3,March,1,21,1,Monday,False
1542,2022-03-22,2022,3,March,1,22,2,Tuesday,False
1543,2022-03-23,2022,3,March,1,23,3,Wednesday,False
1544,2022-03-24,2022,3,March,1,24,4,Thursday,False
1545,2022-03-25,2022,3,March,1,25,5,Friday,False
1546,2022-03-26,2022,3,March,1,26,6,Saturday,True
1547,2022-03-27,2022,3,March,1,27,7,Sunday,True
1548,2022-03-28,2022,3,March,1,28,1,Monday,False
1549,2022-03-29,2022,3,March,1,29,2,Tuesday,False
1550,2022-03-30,2022,3,March,1,30,3,Wednesday,False
1551,2022-03-31,2022,3,March,1,31,4,Thursday,False
1552,2022-04-01,2022,4,April,2,1,5,Friday,False
1553,2022-04-02,2022,4,April,2,2,6,Saturday,True
1554,2022-04-03,2022,4,April,2,3,7,Sunday,True
1555,2022-04-04,2022,4,April,2,4,1,Monday,False
1556,2022-04-05,2022,4,April,2,5,2,Tuesday,False
1557,2022-04-06,2022,4,April,2,6,3,Wednesday,False
1558,2022-04-07,2022,4,April,2,7,4,Thursday,False
1559,2022-04-08,2022,4,April,2,8,5,Friday,False
1560,2022-04-09,2022,4,April,2,9,6,Saturday,True
1561,2022-04-10,2022,4,April,2,10,7,Sunday,True
1562,2022-04-11,2022,4,April,2,11,1,Monday,False
1563,2022-04-12,2022,4,April,2,12,2,Tuesday,False
1564,2022-04-13,2022,4,April,2,13,3,Wednesday,False
1565,2022-04-14,2022,4,April,2,14,4,Thursday,False
1566,2022-04-15,2022,4,April,2,15,5,Friday,False
1567,2022-04-16,2022,4,April,2,16,6,Saturday,True
1568,2022-04-17,2022,4,April,2,17,7,Sunday,True
1569,2022-04-18,2022,4,April,2,18,1,Monday,False
1570,2022-04-19,2022,4,April,2,19,2,Tuesday,False
1571,2022-04-20,2022,4,April,2,20,3,Wednesday,False
1572,2022-04-21,2022,4,April,2,21,4,Thursday,False
1573,2022-04-22,2022,4,April,2,22,5,Friday,False
1574,2022-04-23,2022,4,April,2,23,6,Saturday,True
1575,2022-04-24,2022,4,April,2,24,7,Sunday,True
1576,2022-04-25,2022,4,April,2,25,1,Monday,False
1577,2022-04-26,2022,4,April,2,26,2,Tuesday,False
1578,2022-04-27,2022,4,April,2,27,3,Wednesday,False
1579,2022-04-28,2022,4,April,2,28,4,Thursday,False
1580,2022-04-29,2022,4,April,2,29,5,Friday,False
1581,2022-04-30,2022,4,April,2,30,6,Saturday,True
1582,2022-05-01,2022,5,May,2,1,7,Sunday,True
1583,2022-05-02,2022,5,May,2,2,1,Monday,False
1584,2022-05-03,2022,5,May,2,3,2,Tuesday,False
1585,2022-05-04,2022,5,May,2,4,3,Wednesday,False
1586,2022-05-05,2022,5,May,2,5,4,Thursday,False
1587,2022-05-06,2022,5,May,2,6,5,Friday,False
1588,2022-05-07,2022,5,May,2,7,6,Saturday,True
1589,2022-05-08,2022,5,May,2,8,7,Sunday,True
1590,2022-05-09,2022,5,May,2,9,1,Monday,False
1591,2022-05-10,2022,5,May,2,10,2,Tuesday,False
1592,2022-05-11,2022,5,May,2,11,3,Wednesday,False
1593,2022-05-12,2022,5,May,2,12,4,Thursday,False
1594,2022-05-13,2022,5,May,2,13,5,Friday,False
1595,2022-05-14,2022,5,May,2,14,6,Saturday,True
1596,2022-05-15,2022,5,May,2,15,7,Sunday,True
1597,2022-05-16,2022,5,May,2,16,1,Monday,False
1598,2022-05-17,2022,5,May,2,17,2,Tuesday,False
1599,2022-05-18,2022,5,May,2,18,3,Wednesday,False
1600,2022-05-19,2022,5,May,2,19,4,Thursday,False
1601,2022-05-20,2022,5,May,2,20,5,Friday,False
1602,2022-05-21,2022,5,May,2,21,6,Saturday,True
1603,2022-05-22,2022,5,May,2,22,7,Sunday,True
1604,2022-05-23,2022,5,May,2,23,1,Monday,False
1605,2022-05-24,2022,5,May,2,24,2,Tuesday,False
1606,2022-05-25,2022,5,May,2,25,3,Wednesday,False
1607,2022-05-26,2022,5,May,2,26,4,Thursday,False
1608,2022-05-27,2022,5,May,2,27,5,Friday,False
1609,2022-05-28,2022,5,May,2,28,6,Saturday,True
1610,2022-05-29,2022,5,May,2,29,7,Sunday,True
1611,2022-05-30,2022,5,May,2,30,1,Monday,False
1612,2022-05-31,2022,5,May,2,31,2,Tuesday,False
1613,2022-06-01,2022,6,June,2,1,3,Wednesday,False
1614,2022-06-02,2022,6,June,2,2,4,Thursday,False
1615,2022-06-03,2022,6,June,2,3,5,Friday,False
1616,2022-06-04,2022,6,June,2,4,6,Saturday,True
1617,2022-06-05,2022,6,June,2,5,7,Sunday,True
1618,2022-06-06,2022,6,June,2,6,1,Monday,False
1619,2022-06-07,2022,6,June,2,7,2,Tuesday,False
1620,2022-06-08,2022,6,June,2,8,3,Wednesday,False
1621,2022-06-09,2022,6,June,2,9,4,Thursday,False
1622,2022-06-10,2022,6,June,2,10,5,Friday,False
1623,2022-06-11,2022,6,June,2,11,6,Saturday,True
1624,2022-06-12,2022,6,June,2,12,7,Sunday,True
1625,2022-06-13,2022,6,June,2,13,1,Monday,False
1626,2022-06-14,2022,6,June,2,14,2,Tuesday,False
1627,2022-06-15,2022,6,June,2,15,3,Wednesday,False
1628,2022-06-16,2022,6,June,2,16,4,Thursday,False
1629,2022-06-17,2022,6,June,2,17,5,Friday,False
1630,2022-06-18,2022,6,June,2,18,6,Saturday,True
1631,2022-06-19,2022,6,June,2,19,7,Sunday,True
1632,2022-06-20,2022,6,June,2,20,1,Monday,False
1633,2022-06-21,2022,6,June,2,21,2,Tuesday,False
1634,2022-06-22,2022,6,June,2,22,3,Wednesday,False
1635,2022-06-23,2022,6,June,2,23,4,Thursday,False
1636,2022-06-24,2022,6,June,2,24,5,Friday,False
1637,2022-06-25,2022,6,June,2,25,6,Saturday,True
1638,2022-06-26,2022,6,June,2,26,7,Sunday,True
1639,2022-06-27,2022,6,June,2,27,1,Monday,False
1640,2022-06-28,2022,6,June,2,28,2,Tuesday,False
1641,2022-06-29,2022,6,June,2,29,3,Wednesday,False
1642,2022-06-30,2022,6,June,2,30,4,Thursday,False
1643,2022-07-01,2022,7,July,3,1,5,Friday,False
1644,2022-07-02,2022,7,July,3,2,6,Saturday,True
1645,2022-07-03,2022,7,July,3,3,7,Sunday,True
1646,2022-07-04,2022,7,July,3,4,1,Monday,False
1647,2022-07-05,2022,7,July,3,5,2,Tuesday,False
1648,2022-07-06,2022,7,July,3,6,3,Wednesday,False
1649,2022-07-07,2022,7,July,3,7,4,Thursday,False
1650,2022-07-08,2022,7,July,3,8,5,Friday,False
1651,2022-07-09,2022,7,July,3,9,6,Saturday,True
1652,2022-07-10,2022,7,July,3,10,7,Sunday,True
1653,2022-07-11,2022,7,July,3,11,1,Monday,False
1654,2022-07-12,2022,7,July,3,12,2,Tuesday,False
1655,2022-07-13,2022,7,July,3,13,3,Wednesday,False
1656,2022-07-14,2022,7,July,3,14,4,Thursday,False
1657,2022-07-15,2022,7,July,3,15,5,Friday,False
1658,2022-07-16,2022,7,July,3,16,6,Saturday,True
1659,2022-07-17,2022,7,July,3,17,7,Sunday,True
1660,2022-07-18,2022,7,July,3,18,1,Monday,False
1661,2022-07-19,2022,7,July,3,19,2,Tuesday,False
1662,2022-07-20,2022,7,July,3,20,3,Wednesday,False
1663,2022-07-21,2022,7,July,3,21,4,Thursday,False
1664,2022-07-22,2022,7,July,3,22,5,Friday,False
1665,2022-07-23,2022,7,July,3,23,6,Saturday,True
1666,2022-07-24,2022,7,July,3,24,7,Sunday,True
1667,2022-07-25,2022,7,July,3,25,1,Monday,False
1668,2022-07-26,2022,7,July,3,26,2,Tuesday,False
1669,2022-07-27,2022,7,July,3,27,3,Wednesday,False
1670,2022-07-28,2022,7,July,3,28,4,Thursday,False
1671,2022-07-29,2022,7,July,3,29,5,Friday,False
1672,2022-07-30,2022,7,July,3,30,6,Saturday,True
1673,2022-07-31,2022,7,July,3,31,7,Sunday,True
1674,2022-08-01,2022,8,August,3,1,1,Monday,False
1675,2022-08-02,2022,8,August,3,2,2,Tuesday,False
1676,2022-08-03,2022,8,August,3,3,3,Wednesday,False
1677,2022-08-04,2022,8,August,3,4,4,Thursday,False
1678,2022-08-05,2022,8,August,3,5,5,Friday,False
1679,2022-08-06,2022,8,August,3,6,6,Saturday,True
1680,2022-08-07,2022,8,August,3,7,7,Sunday,True
1681,2022-08-08,2022,8,August,3,8,1,Monday,False
1682,2022-08-09,2022,8,August,3,9,2,Tuesday,False
1683,2022-08-10,2022,8,August,3,10,3,Wednesday,False
1684,2022-08-11,2022,8,August,3,11,4,Thursday,False
1685,2022-08-12,2022,8,August,3,12,5,Friday,False
1686,2022-08-13,2022,8,August,3,13,6,Saturday,True
1687,2022-08-14,2022,8,August,3,14,7,Sunday,True
1688,2022-08-15,2022,8,August,3,15,1,Monday,False
1689,2022-08-16,2022,8,August,3,16,2,Tuesday,False
1690,2022-08-17,2022,8,August,3,17,3,Wednesday,False
1691,2022-08-18,2022,8,August,3,18,4,Thursday,False
1692,2022-08-19,2022,8,August,3,19,5,Friday,False
1693,2022-08-20,2022,8,August,3,20,6,Saturday,True
1694,2022-08-21,2022,8,August,3,21,7,Sunday,True
1695,2022-08-22,2022,8,August,3,22,1,Monday,False
1696,2022-08-23,2022,8,August,3,23,2,Tuesday,False
1697,2022-08-24,2022,8,August,3,24,3,Wednesday,False
1698,2022-08-25,2022,8,August,3,25,4,Thursday,False
1699,2022-08-26,2022,8,August,3,26,5,Friday,False
1700,2022-08-27,2022,8,August,3,27,6,Saturday,True
1701,2022-08-28,2022,8,August,3,28,7,Sunday,True
1702,2022-08-29,2022,8,August,3,29,1,Monday,False
1703,2022-08-30,2022,8,August,3,30,2,Tuesday,False
1704,2022-08-31,2022,8,August,3,31,3,Wednesday,False
1705,2022-09-01,2022,9,September,3,1,4,Thursday,False
1706,2022-09-02,2022,9,September,3,2,5,Friday,False
1707,2022-09-03,2022,9,September,3,3,6,Saturday,True
1708,2022-09-04,2022,9,September,3,4,7,Sunday,True
1709,2022-09-05,2022,9,September,3,5,1,Monday,False
1710,2022-09-06,2022,9,September,3,6,2,Tuesday,False
1711,2022-09-07,2022,9,September,3,7,3,Wednesday,False
1712,2022-09-08,2022,9,September,3,8,4,Thursday,False
1713,2022-09-09,2022,9,September,3,9,5,Friday,False
1714,2022-09-10,2022,9,September,3,10,6,Saturday,True
1715,2022-09-11,2022,9,September,3,11,7,Sunday,True
1716,2022-09-12,2022,9,September,3,12,1,Monday,False
1717,2022-09-13,2022,9,September,3,13,2,Tuesday,False
1718,2022-09-14,2022,9,September,3,14,3,Wednesday,False
1719,2022-09-15,2022,9,September,3,15,4,Thursday,False
1720,2022-09-16,2022,9,September,3,16,5,Friday,False
1721,2022-09-17,2022,9,September,3,17,6,Saturday,True
1722,2022-09-18,2022,9,September,3,18,7,Sunday,True
1723,2022-09-19,2022,9,September,3,19,1,Monday,False
1724,2022-09-20,2022,9,September,3,20,2,Tuesday,False
1725,2022-09-21,2022,9,September,3,21,3,Wednesday,False
1726,2022-09-22,2022,9,September,3,22,4,Thursday,False
1727,2022-09-23,2022,9,September,3,23,5,Friday,False
1728,2022-09-24,2022,9,September,3,24,6,Saturday,True
1729,2022-09-25,2022,9,September,3,25,7,Sunday,True
1730,2022-09-26,2022,9,September,3,26,1,Monday,False
1731,2022-09-27,2022,9,September,3,27,2,Tuesday,False
1732,2022-09-28,2022,9,September,3,28,3,Wednesday,False
1733,2022-09-29,2022,9,September,3,29,4,Thursday,False
1734,2022-09-30,2022,9,September,3,30,5,Friday,False
1735,2022-10-01,2022,10,October,4,1,6,Saturday,True
1736,2022-10-02,2022,10,October,4,2,7,Sunday,True
1737,2022-10-03,2022,10,October,4,3,1,Monday,False
1738,2022-10-04,2022,10,October,4,4,2,Tuesday,False
1739,2022-10-05,2022,10,October,4,5,3,Wednesday,False
1740,2022-10-06,2022,10,October,4,6,4,Thursday,False
1741,2022-10-07,2022,10,October,4,7,5,Friday,False
1742,2022-10-08,2022,10,October,4,8,6,Saturday,True
1743,2022-10-09,2022,10,October,4,9,7,Sunday,True
1744,2022-10-10,2022,10,October,4,10,1,Monday,False
1745,2022-10-11,2022,10,October,4,11,2,Tuesday,False
1746,2022-10-12,2022,10,October,4,12,3,Wednesday,False
1747,2022-10-13,2022,10,October,4,13,4,Thursday,False
1748,2022-10-14,2022,10,October,4,14,5,Friday,False
1749,2022-10-15,2022,10,October,4,15,6,Saturday,True
1750,2022-10-16,2022,10,October,4,16,7,Sunday,True
1751,2022-10-17,2022,10,October,4,17,1,Monday,False
1752,2022-10-18,2022,10,October,4,18,2,Tuesday,False
1753,2022-10-19,2022,10,October,4,19,3,Wednesday,False
1754,2022-10-20,2022,10,October,4,20,4,Thursday,False
1755,2022-10-21,2022,10,October,4,21,5,Friday,False
1756,2022-10-22,2022,10,October,4,22,6,Saturday,True
1757,2022-10-23,2022,10,October,4,23,7,Sunday,True
1758,2022-10-24,2022,10,October,4,24,1,Monday,False
1759,2022-10-25,2022,10,October,4,25,2,Tuesday,False
1760,2022-10-26,2022,10,October,4,26,3,Wednesday,False
1761,2022-10-27,2022,10,October,4,27,4,Thursday,False
1762,2022-10-28,2022,10,October,4,28,5,Friday,False
1763,2022-10-29,2022,10,October,4,29,6,Saturday,True
1764,2022-10-30,2022,10,October,4,30,7,Sunday,True
1765,2022-10-31,2022,10,October,4,31,1,Monday,False
1766,2022-11-01,2022,11,November,4,1,2,Tuesday,False
1767,2022-11-02,2022,11,November,4,2,3,Wednesday,False
1768,2022-11-03,2022,11,November,4,3,4,Thursday,False
1769,2022-11-04,2022,11,November,4,4,5,Friday,False
1770,2022-11-05,2022,11,November,4,5,6,Saturday,True
1771,2022-11-06,2022,11,November,4,6,7,Sunday,True
1772,2022-11-07,2022,11,November,4,7,1,Monday,False
1773,2022-11-08,2022,11,November,4,8,2,Tuesday,False
1774,2022-11-09,2022,11,November,4,9,3,Wednesday,False
1775,2022-11-10,2022,11,November,4,10,4,Thursday,False
1776,2022-11-11,2022,11,November,4,11,5,Friday,False
1777,2022-11-12,2022,11,November,4,12,6,Saturday,True
1778,2022-11-13,2022,11,November,4,13,7,Sunday,True
1779,2022-11-14,2022,11,November,4,14,1,Monday,False
1780,2022-11-15,2022,11,November,4,15,2,Tuesday,False
1781,2022-11-16,2022,11,November,4,16,3,Wednesday,False
1782,2022-11-17,2022,11,November,4,17,4,Thursday,False
1783,2022-11-18,2022,11,November,4,18,5,Friday,False
1784,2022-11-19,2022,11,November,4,19,6,Saturday,True
1785,2022-11-20,2022,11,November,4,20,7,Sunday,True
1786,2022-11-21,2022,11,November,4,21,1,Monday,False
1787,2022-11-22,2022,11,November,4,22,2,Tuesday,False
1788,2022-11-23,2022,11,November,4,23,3,Wednesday,False
1789,2022-11-24,2022,11,November,4,24,4,Thursday,False
1790,2022-11-25,2022,11,November,4,25,5,Friday,False
1791,2022-11-26,2022,11,November,4,26,6,Saturday,True
1792,2022-11-27,2022,11,November,4,27,7,Sunday,True
1793,2022-11-28,2022,11,November,4,28,1,Monday,False
1794,2022-11-29,2022,11,November,4,29,2,Tuesday,False
1795,2022-11-30,2022,11,November,4,30,3,Wednesday,False
1796,2022-12-01,2022,12,December,4,1,4,Thursday,False
1797,2022-12-02,2022,12,December,4,2,5,Friday,False
1798,2022-12-03,2022,12,December,4,3,6,Saturday,True
1799,2022-12-04,2022,12,December,4,4,7,Sunday,True
1800,2022-12-05,2022,12,December,4,5,1,Monday,False
1801,2022-12-06,2022,12,December,4,6,2,Tuesday,False
1802,2022-12-07,2022,12,December,4,7,3,Wednesday,False
1803,2022-12-08,2022,12,December,4,8,4,Thursday,False
1804,2022-12-09,2022,12,December,4,9,5,Friday,False
1805,2022-12-10,2022,12,December,4,10,6,Saturday,True
1806,2022-12-11,2022,12,December,4,11,7,Sunday,True
1807,2022-12-12,2022,12,December,4,12,1,Monday,False
1808,2022-12-13,2022,12,December,4,13,2,Tuesday,False
1809,2022-12-14,2022,12,December,4,14,3,Wednesday,False
1810,2022-12-15,2022,12,December,4,15,4,Thursday,False
1811,2022-12-16,2022,12,December,4,16,5,Friday,False
1812,2022-12-17,2022,12,December,4,17,6,Saturday,True
1813,2022-12-18,2022,12,December,4,18,7,Sunday,True
1814,2022-12-19,2022,12,December,4,19,1,Monday,False
1815,2022-12-20,2022,12,December,4,20,2,Tuesday,False
1816,2022-12-21,2022,12,December,4,21,3,Wednesday,False
1817,2022-12-22,2022,12,December,4,22,4,Thursday,False
1818,2022-12-23,2022,12,December,4,23,5,Friday,False
1819,2022-12-24,2022,12,December,4,24,6,Saturday,True
1820,2022-12-25,2022,12,December,4,25,7,Sunday,True
1821,2022-12-26,2022,12,December,4,26,1,Monday,False
1822,2022-12-27,2022,12,December,4,27,2,Tuesday,False
1823,2022-12-28,2022,12,December,4,28,3,Wednesday,False
1824,2022-12-29,2022,12,December,4,29,4,Thursday,False
1825,2022-12-30,2022,12,December,4,30,5,Friday,False
1826,2022-12-31,2022,12,December,4,31,6,Saturday,True
1827,2023-01-01,2023,1,January,1,1,7,Sunday,True
1828,2023-01-02,2023,1,January,1,2,1,Monday,False
1829,2023-01-03,2023,1,January,1,3,2,Tuesday,False
1830,2023-01-04,2023,1,January,1,4,3,Wednesday,False
1831,2023-01-05,2023,1,January,1,5,4,Thursday,False
1832,2023-01-06,2023,1,January,1,6,5,Friday,False
1833,2023-01-07,2023,1,January,1,7,6,Saturday,True
1834,2023-01-08,2023,1,January,1,8,7,Sunday,True
1835,2023-01-09,2023,1,January,1,9,1,Monday,False
1836,2023-01-10,2023,1,January,1,10,2,Tuesday,False
1837,2023-01-11,2023,1,January,1,11,3,Wednesday,False
1838,2023-01-12,2023,1,January,1,12,4,Thursday,False
1839,2023-01-13,2023,1,January,1,13,5,Friday,False
1840,2023-01-14,2023,1,January,1,14,6,Saturday,True
1841,2023-01-15,2023,1,January,1,15,7,Sunday,True
1842,2023-01-16,2023,1,January,1,16,1,Monday,False
1843,2023-01-17,2023,1,January,1,17,2,Tuesday,False
1844,2023-01-18,2023,1,January,1,18,3,Wednesday,False
1845,2023-01-19,2023,1,January,1,19,4,Thursday,False
1846,2023-01-20,2023,1,January,1,20,5,Friday,False
1847,2023-01-21,2023,1,January,1,21,6,Saturday,True
1848,2023-01-22,2023,1,January,1,22,7,Sunday,True
1849,2023-01-23,2023,1,January,1,23,1,Monday,False
1850,2023-01-24,2023,1,January,1,24,2,Tuesday,False
1851,2023-01-25,2023,1,January,1,25,3,Wednesday,False
1852,2023-01-26,2023,1,January,1,26,4,Thursday,False
1853,2023-01-27,2023,1,January,1,27,5,Friday,False
1854,2023-01-28,2023,1,January,1,28,6,Saturday,True
1855,2023-01-29,2023,1,January,1,29,7,Sunday,True
1856,2023-01-30,2023,1,January,1,30,1,Monday,False
1857,2023-01-31,2023,1,January,1,31,2,Tuesday,False
1858,2023-02-01,2023,2,February,1,1,3,Wednesday,False
1859,2023-02-02,2023,2,February,1,2,4,Thursday,False
1860,2023-02-03,2023,2,February,1,3,5,Friday,False
1861,2023-02-04,2023,2,February,1,4,6,Saturday,True
1862,2023-02-05,2023,2,February,1,5,7,Sunday,True
1863,2023-02-06,2023,2,February,1,6,1,Monday,False
1864,2023-02-07,2023,2,February,1,7,2,Tuesday,False
1865,2023-02-08,2023,2,February,1,8,3,Wednesday,False
1866,2023-02-09,2023,2,February,1,9,4,Thursday,False
1867,2023-02-10,2023,2,February,1,10,5,Friday,False
1868,2023-02-11,2023,2,February,1,11,6,Saturday,True
1869,2023-02-12,2023,2,February,1,12,7,Sunday,True
1870,2023-02-13,2023,2,February,1,13,1,Monday,False
1871,2023-02-14,2023,2,February,1,14,2,Tuesday,False
1872,2023-02-15,2023,2,February,1,15,3,Wednesday,False
1873,2023-02-16,2023,2,February,1,16,4,Thursday,False
1874,2023-02-17,2023,2,February,1,17,5,Friday,False
1875,2023-02-18,2023,2,February,1,18,6,Saturday,True
1876,2023-02-19,2023,2,February,1,19,7,Sunday,True
1877,2023-02-20,2023,2,February,1,20,1,Monday,False
1878,2023-02-21,2023,2,February,1,21,2,Tuesday,False
1879,2023-02-22,2023,2,February,1,22,3,Wednesday,False
1880,2023-02-23,2023,2,February,1,23,4,Thursday,False
1881,2023-02-24,2023,2,February,1,24,5,Friday,False
1882,2023-02-25,2023,2,February,1,25,6,Saturday,True
1883,2023-02-26,2023,2,February,1,26,7,Sunday,True
1884,2023-02-27,2023,2,February,1,27,1,Monday,False
1885,2023-02-28,2023,2,February,1,28,2,Tuesday,False
1886,2023-03-01,2023,3,March,1,1,3,Wednesday,False
1887,2023-03-02,2023,3,March,1,2,4,Thursday,False
1888,2023-03-03,2023,3,March,1,3,5,Friday,False
1889,2023-03-04,2023,3,March,1,4,6,Saturday,True
1890,2023-03-05,2023,3,March,1,5,7,Sunday,True
1891,2023-03-06,2023,3,March,1,6,1,Monday,False
1892,2023-03-07,2023,3,March,1,7,2,Tuesday,False
